,text,topic,Null
11,"
به گزارش خبرگزاری مهر به نقل رسانه رسمی باشگاه استقلال، موضوع این توافقنامه فعالیت های مشترک برای توسعه فوتبال در سوچی و تهران است. این سند تعامل نزدیک بین دو باشگاه در توسعه بخش فوتبال فوتبال پایه در رده های مختلف سنی نونهالان، نوجوانان، جوانان و امیدها، بخش فنی شامل آموزش مربیان، امور بین المللی دو باشگاه، تبادل تجربیات آموزشی و فنی، برگزاری کنفرانس ها و رویدادهای مشترک با حضور نمایندگان دو باشگاه در روسیه و ایران را فراهم می کند.

دو باشگاه استقلال و سوچی، با برگزاری مسابقات دوستانه در رده بزرگسالان هم توافق کردند که زمان و مکان برگزاری این بازیهای دوستانه متعاقباً اعلام خواهد شد.

طبق این توافق‌نامه استقلال و سوچی، این امکان را خواهند داشت که بازیکنان جوانشان را به صورت قرضی و قطعی مبادله کنند. همچنین آنها را با حق خرید به خدمت بگیرند تا در صورت فروش بعدی به باشگاه های ثالث هم، هر دو باشگاه سود ببرند.

این تفاهم‌نامه تا پایان سال ۲۰۲۶ میلادی معتبر است و بنا به اراده طرفین قابل تمدید خواهد بود.

",sports,FALSE
12,"
به گزارش خبرنگار مهر، مرحله گروهی جام جهانی زیر ۱۷ سال اندونزی در گروه D با برگزاری ۲ مسابقه به پایان رسید و تیم ژاپن به رغم پیروزی ۲ بر صفر مقابل سنگال در آخرین مسابقه، به دلیل تفاضل گل کمتر، با شش امتیاز سوم شد اما به عنوان تیم سوم به مرحله حذفی صعود کرد و سنگال در رده دوم قرار گرفت. تیم نوجوانان آرژانتین هم با پیروزی ۴ بر صفر مقابل لهستان موفق شد به عنوان تیم نخست راهی مرحله یک هشتم نهایی شود.

با توجه به نتایج تیم‌های سوم در گروه‌های A و B (اندونزی ۲ امتیاز و ازبکستان ۴ امتیاز)، تیم نوجوانان ژاپن به عنوان یکی از چهار تیم سوم به دور بعدی صعود کرد.

نتایج دیدارهای این گروه به شرح زیر است:

* نوجوانان لهستان صفر - نوجوانان آرژانتین ۴

گل‌ها: لاپلیس (۳۴)، روبرتو (۴۶)، سوبیابره (۵۲) و لوپز (۸۶)

* نوجوانان سنگال صفر - نوجوانان ژاپن ۲

گل‌ها: تاکااوکا (۶۲، ۷۳)





",sports,FALSE
13,"
به گزارش خبرگزاری مهر و به نقل از روابط عمومی فدراسیون والیبال، هفته چهارم مرحله مقدماتی مسابقات والیبال قهرمانی باشگاه‌های برتر زنان ایران امروز (جمعه 26 آبان) با سه دیدار در شهرهای اصفهان، یزد و تهران پیگیری شد.

تیم‌های مس رفسنجان، سایپا تهران و ذوب‌آهن اصفهان در هفته چهارم لیگ برتر زنان مقابل حریفان خود به پیروزی رسیدند.

تیم فولاد مبارکه سپاهان این هفته استراحت داشت و در غیاب این تیم سایپا به سه برد و 9 امتیاز در صدر جدول قرار گرفت.

از سوی دیگر تیم ذوب‌آهن به‌رغم پیروزی در این هفته با یک پله سقوط در جایگاه ششم قرار گرفت زیرا مس با پیروزی امروز از انتهای جدول به رتبه پنجم رفت و جای خود را به پیکان داد.

نتایج کامل دیدارهای هفته چهارم لیگ برتر زنان به قرار زیر است:

* ذوب‌آهن اصفهان 3 – پیکان تهران 2 (25 بر 21، 19 بر 25، 30 بر 28، 22 بر 25 و 15 بر 9)

* هوران یزد صفر – مس رفسنجان 3 (20 بر 25، 22 بر 25 و 20 بر 25)

* سایپا تهران 3 – مهرسان تهران یک (25 بر 21، 25 بر 17، 19 بر 25 و 25 بر 22)

جدول این رقابت‌ها در پایان هفته چهارم بدین شکل است:

سایپا تهران سه برد و 9 امتیاز فولاد مبارکه سپاهان سه برد و 8 امتیاز مهرسان تهران دو برد و هفت امتیاز هوران یزد دو برد و چهار امتیاز مس رفسنجان یک برد و سه امتیاز ذوب‌آهن اصفهان یک برد و سه امتیاز پیکان تهران بدون برد و دو امتیاز

",sports,FALSE
14,"
به گزارش خبرگزاری مهر و به نقل از روابط عمومی فدراسیون ووشو، مجمع عمومی و انتخاباتی فدراسیون بین‌المللی ووشو به صورت حضوری در تگزاس آمریکا، میزبان شانزدهمین دوره مسابقات قهرمانی جهان برگزار شد که امیر صدیقی رئیس فدراسیون ووشو کشورمان به دلیل عدم صدور روادید به صورت آنلاین در این نشست حضور پیدا کرد.

مهمترین موضوع این نشست، به انتخاب رئیس و اعضای هیأت رئیسه ارتباط داشت که با انجام رأی‌گیری «ژیدان گائو» وزیر ورزش و رئیس کمیته ملی المپیک چین به عنوان رئیس جدید فدراسیون بین‌المللی ووشو انتخاب شد.  همچنین در بخش انتخابات اعضای هیأت رئیسه این فدراسیون بین‌المللی، مهدی‌علی‌نژاد برای پنجمین دوره متوالی به عضویت این هیأت رئیسه درآمد.

",sports,FALSE
15,"
به گزارش خبرنگار مهر، تیم فوتبال ملوان بندرانزلی یکی از بهترین شروع‌های خود در تاریخ لیگ برتر را در فصل بیست و سوم داشته است. این تیم کار خود را با مهدی تارتار آغاز کرد و اکنون پس از گذشت ۱۰ هفته از مسابقات، با ۱۶ امتیاز در مکان چهارم جدول رده بندی قرار گرفته است.

یکی از بازیکنانی که نقش پررنگی در موفقیت ملوان در این فصل داشته، مسعود زائرکاظمینی مهاجم این تیم است. او در این فصل سه گل برای انزلی‌چی‌ها به ثمر رسانده و پس از رضا جعفری به عنوان دومین گلزن برتر ملوان شناخته می‌شود. به همین جهت گفت‌وگویی را با او انجام داده‌ایم که در ادامه آن را می‌خوانید.

مسعود زائرکاظمینی در رابطه با وضعیت کنونی تیم فوتبال ملوان بندرانزلی اظهار داشت: ملوان جز تیم‌هایی بود که خیلی دیر بسته شد. در ابتدای لیگ و در بازی مقابل تیم‌های ذوب آهن اصفهان و استقلال تهران نتیجه را واگذار کردیم که شروع بدی برای ما محسوب می‌شد، اما خدا را شکر بازی به بازی بهتر شدیم و توانستیم نتایج خوبی را به دست آوریم.

او ادامه داد: حضور در جمع چهار تیم بالای جدول نشان دهنده عملکرد خوب ملوان در فصل بیست و سوم است و امیدوارم این نتایج ادامه دار باشد تا بتوانیم دل هواداران و مردم خوب انزلی را شاد کنیم.



مهاجم تیم ملوان در خصوص توقف روند گلزنی اش برای این تیم بیان کرد: من تا هفته پنجم، بازیکن ثابت ترکیب ملوان بودم اما بعد از محرومیت و مصدومیتی که متأسفانه برای من رخ داد نتوانستم به عنوان بازیکن ثابت تیم باشم اما تلاش می‌کنم تا بار دیگر بتوانم جایگاه اصلی در ترکیب تیم داشته باشم. خدا را شکر بازیکنان خوبی در تیم حضور دارند و همه ما برای موفقیت تیم ملوان تلاش می‌کنیم و بازی به بازی پیش می‌رویم تا تیم نتیجه بگیرد.

زائرکاظمینی در رابطه با کار کردن با مهدی تارتار گفت: تارتار یکی از افراد باسابقه در فوتبال ایران است و ارتباط بسیار خوبی با همه بازیکنان دارد. کار کردن با او برای من لذت بخش است. مطمئنم که ملوان با مهدی تارتار نتایج بهتری کسب خواهد کرد و می‌توانیم درس‌های زیادی از کار کردن با او بگیریم.



او در رابطه با پرداخت مطالبات بازیکنان بیان کرد: اوضاع مالی تاکنون خوب بود و باشگاه به وعده‌های خود عمل کرده است که همینجا باید از مدیران تشکر کنم. امیدورام تا پایان فصل هم این روند ادامه داشته باشد تا دغدغه‌ای از این بابت نداشته باشیم.

مهاجم ملوان در پایان خاطر نشان کرد: جا دارد که از هواداران خونگرم ملوان تشکر کنم که در سرما و گرما ما را تنها نگذاشته‌اند و امیدوارم با کسب نتایج خوب بتوانیم مزد زحمات آنان را بدهیم و در پایان لیگ جایگاهی که در شأن این تیم باشد، کسب شود.

",sports,FALSE
16,"
به گزارش خبرنگار مهر، وزارت ورزش و جوانان طی فراخوانی از جامعه ورزش و جوانان کشور دعوت کرد با حضور پرشور خود در راهپیمایی روز شنبه، ضمن اعلام حمایت از مردم مظلوم غزه، صدای آزادگان جهان علیه رژیم کودک‌کش صهیونیستی را به گوش دنیا برساند.

متن این فراخوان به شرح زیر است:

وزارت ورزش و جوانان یکدل و یکصدا دفاع جانانه‌ی جبهه‌ی مقاومت را علیه رژیم صهیونیستی ستایش می‌کند و بار دیگر با محکوم کردن جنایات اسرائیل غاصب، از قهرمانان، داوران، مربیان، پیشکسوتان، جوانان و آحاد مختلف مردم دعوت می‌کند در روز شنبه ۲۷ آبان ماه، در تجمع سراسری مردم ایران در حمایت از مردم مظلوم غزه حضور گسترده و پرشور و شعور خود را بار دیگر به منصه‌ی ظهور برسانند.

وعده جامعه ورزش و جوانان ساعت ۱۴:۳۰ مقابل در اصلی دانشگاه تهران

در همین رابطه سید محمد شروین اسبقیان مشاور و مدیرکل حوزه وزارتی وزارت ورزش گفت: همانطور که مستحضر هستید که این روزها دنیا شاهد جنایت رژیم غاصب اسرائیل تحت فرمانروایی آمریکای خون آشام است. به گونه‌ای ناباورانه شاهد بی اخلاقی‌های بی سابقه‌ای هستیم که قلب همه را به درد آورده است و میلیون‌ها انسان را آزرده خاطر کرده است. کودکان معصوم یکی پس از دیگری توسط کسانی که قواعد اخلاقی حتی قواعد جنگ را زیر پا گذاشته اند، کشته می‌شوند. همه از این شرایط غمگین هستیم.

مشاور و مدیرکل حوزه وزارتی وزارت ورزش با اشاره به فراخوان این وزارتخانه تصریح کرد: جامعه ورزش به همراه وزیر انقلابی، رؤسای کمیته‌های ملی المپیک و پارالمپیک، رؤسای فدراسیون‌ها و قهرمانان ساعت ۱۴:۳۰ مقابل درب اصلی دانشگاه فریاد مرگ بر اسرائیل را سر می‌دهیم تا این جنایت و نسل کشی پایان دهیم.

",sports,FALSE
17,"
به گزارش خبرنگار مهر، محمد نوازی در مورد آخرین وضعیت تیم فوتبال استقلال گفت: خدا را شکر استقلال روند خوبی در لیگ برتر داشته است. نسبت به شرایط ابتدای فصل که با مشکلاتی مواجه بودیم، امروز شرایط بهتری داریم. نکونام در راس تیم با تفکراتش عملکرد خوبی داشت.

وی ادامه داد: البته بازیکنان هم بچه ها تلاش کردند و تتوانستیم شرایط خوبی به دست بیاوریم. البته باید تلاش مان را ادامه دهیم. اتفاقات عجیب غریب همیشه در فوتبال وجود دارد و باید پشتکار داشته باشیم تا در نهایت شرمنده هوادارن مان نشویم.

مربی تیم فوتبال استقلال که با برنامه ورزشگاه صحبت می کرد در مورد تعطیلی لیگ و اینکه این شرایط به وند عملکرد این تیم لطمه می زند یا خیر، گفت: همیشه این شرایط لطمه به تیم ها زده است اما با توجه به شرایطی که تیم مان دارد، بازیکنان از نظر اخلاقی همچنان تلاش می کنند روند رو به رشد داشته باشیم و فرصتی از دست ندهیم. از یک حیث هم این تعطیلی فرصتی برای استراحت بود تا با انرژی مضاعف تمرینات و دیدارها را ادامه دهیم.

نوازی در مورد مصدومیت مرادمند و شرایط این بازیکن برای بازگشت به تمرینات گفت: شرایط او هنوز خوب نشده است. مرادمند همچنان تحت نظر پزشک در حال کار است. فکر می کنم تا دو سه هفته دیگر کنارمان نباشد. مرادمند بازیکن خوبی است و پشتکار زیادی دارد.

وی همچنین در مورد بلانکو و تاثیرگذاری که در ترکیب تیم استقلال داشته است، خاطرنشان کرد: این بازیکن در دو بازی پانزده بیست دقیقه آخر وارد بازی شد اما شرایط خوبی نداشت اما در بازی آخر که فیکس بود، شرایط به مراتب بهتری داشت. سرمربی تیم و بازیکنان هم از او و حضورش راضی بودند. به هر حال خودش هم تلاش داشت و گل هم زد.

مربی تیم فوتبال استقلال در مورد برنامه این تیم برای نیم فصل و احتمال جذب بازیکن جدید گفت: شرایط استقلال را همه دیدند و شنیدند که مشکلاتی وجود داشت. ابتدا آقای خطیر و نکونام از هم شناخت کاملی نداشتند اما الان شرایط برای دو نفر خوب شده است. شرایط در کل بهتر شده است. همه کارشان را انجام می دهند. هر تیمی هم برای تغییر و تحولات نیاز به یکسری اقدامات دارد. در این مورد تصمیم نهایی با نکونام است.

نوازی همچنین در مورد دربی ۲۳ آذر و میزان آمادگی استقلال برای این دیدار گفت: شرایط مان خوب است. تفکرات نکونام اجرا می شود و آماده هستیم.

",sports,FALSE
18,"
به گزارش خبرنگار مهر، نواب نصیر شلال در مورد وضعیت کیانوش رستمی برای حضور در ترکیب تیم ملی وزنه برداری گفت: ابتدای سال که من هدایت تیم ملی را پذیرفتم تصمیماتی را برای همه ورزشکاران در نظر گرفتیم. کیانوش در یکی دو مسابقه شرکت کرد، بعد از آن در فاصله یک ماهه تا مسابقات جهانی عربستان باید در رکوردگیری شرکت می‌کرد.

وی ادامه داد: این در حالی است که کیانوش، خودش خواسته بود انفرادی تمرین کند، در رکوردگیری هم شرکت نکرد و به همین دلیل ترکیب قرار نگرفت. بعد از آن کیانوش رستمی برای مسابقات دیگری درخواست داد که شرکت کند اما به لحاظ زمانی دیر شده بود.

نواب نصیر شلال در پاسخ به این پرسش که «فدراسیون وزنه بردای و تیم ملی نسبت به در اختیار داشتن کیانوش رستمی تمایل دارد یا خیر؟»، گفت: فدراسیون و تیم ملی نمی‌تواند تمایلی داشته باشد یا نه، ورزشکار باید به لحاظ آمادگی نرمال باشد. او در برخی رکوردگیری‌ها شرکت نداشت و وقتی هم درخواست داده است، زمان نبوده است. اگر آماده باشد تمایل داریم.

سرمربی تیم ملی وزنه برداری همچنین در مورد فراخوان وزارت ورزش و جوانان در حمایت از مردم مظلوم غزه و حضور در این مراسم گفت: بدون بیانیه هم موضع کشورمان نسبت به اسرائیل آدم کش همین بوده است. همیشه اسرائیل محکوم شده است. از جنایات اخیر بسیار متاسف هستیم و امیدواریم فردا هم در مراسم شرکت کنیم و دوباره موضع خود نسبت به جنایات اسرائیل را اثبات کنیم.

",sports,FALSE
19,"
به گزارش خبرنگار مهر، چرخه انتخابی تیم ملی کشتی آزاد برای حضور در المپیک ۲۰۲۴ پاریس از سوی فدراسیون کشتی اعلام شد، اما این چرخه ابهامات زیادی دارد. براساس آن چه که فدراسیون کشتی اعلام کرده، همه کشتی‌گیران باید از قهرمانی کشور وارد چرخه انتخابی شوند و تنها مدال‌آوران جهانی و کشتی‌گیرانی که در بازی‌های آسیایی هانگژو موفق به کسب مدال طلا شدند، از حضور در چرخه انتخابی معاف هستند.

البته فدراسیون برای افرادی که در مسابقات جهانی موفق به کسب سهمیه المپیک شدند یک امتیاز ویژه‌ای قائل شده و آنها را از حضور در قهرمانی کشور معاف کرده است. این امتیاز ویژه به نفع افرادی است که در مسابقات جهانی دور از انتظار ظاهر شدند و حالا هم مثل آب خوردن می‌توانند به ترکیب تیم ملی برسند. به عنوان مثال رحمان عموزاد در وزن ۶۵ کیلوگرم در مسابقات جهانی عملکرد خوبی نداشت، اما به دلیل کسب سهمیه المپیک که البته به سختی هم موفق شد آن را به دست بیاورد، از حضور در قهرمانی کشور معاف شده است. در حالی که عموزاد در مسابقات جهانی امسال بدترین عملکرد خود را داشت و حتی نتوانست طلای سال گذشته را تکرار کند و به سختی هم به سهمیه المپیک رسید. حالا با این امتیاز ویژه رحمان به راحتی از حضور در قهرمانی کشور معاف شده و در مسابقات قهرمانی آسیا حضور پیدا می‌کند.

آزموده را آزمودن خطاست

این چرخه انتخابی سال گذشته هم تکرار شد، رحمان عموزاد از حضور در قهرمانی کشور معاف شد و بعد هم به دلیل مصدومیت نفرات برتر قهرمانی کشور، رحمان برای مسابقات قهرمانی آسیا انتخاب و با کسب مدال طلای آن مسابقات، مسافر جهانی شد. اما در ادامه نتیجه این انتخاب، عملکرد ضعیف و دور از انتظار عموزاد در مسابقات قهرمانی جهان بود. او حتی در بازی‌های آسیایی هم نتوانست عملکرد خوبی داشته باشد و مشخص نیست چرا فدراسیون‌نشینان دوباره همان راه را انتخاب کردند؟! مگر نه اینکه عموزاد در مسابقات جهانی و حتی بازی‌های آسیایی دور از انتظار ظاهر شد، حالا چرا برای المپیک ۲۰۲۴ راه دیگری برای انتخاب این کشتی‌گی در نظر نگرفتند؟! مسابقات قهرمانی آسیا فرصت مناسبی بود تا در وزن ۶۵ کیلوگرم یک رقیب برای رحمان عموزاد پیدا شود و آنها در کنار یکدیگر برای رسیدن به دوبنده تیم ملی و حضور در المپیک تلاش می‌کردند.



 شایسته‌سالاری حلقه مفقود چرخه انتخابی

باتوجه به چرخه انتخابی که برای تیم ملی کشتی آزاد در نظر گرفته شده، به نظر می‌رسد موانعی که فدراسیون برای رسیدن کشتی‌گیران به ترکیب تیم ملی در نظر گرفته بسیار آسان است و با این شرایط نمی‌توان به شایستگی کشتی‌گیران را انتخاب کرد. تنها حضور در قهرمانی آسیا باعث می‌شود کشتی‌گیرانی مثل رحمان خیلی زود به دوبنده تیم ملی برسند و خیالشان برای حضور در المپیک راحت باشد، در حالی که انتخاب زودهنگام رحمان عموزاد باعث می‌شود او در المپیک ۲۰۲۴ هم مانند قهرمانی جهان دور از انتظار ظاهر شود.

",sports,
20,"
به گزارش خبرگزاری مهر، رسانه باشگاه نساجی با اعلام این خبر نوشت: با تصمیم هیات مدیره باشگاه، همکاری با اریکو آندره پینهال به پایان رسید و این مربی در فضایی دوستانه و صمیمانه از مجموعه نساجی جدا شد.

تیم فوتبال نساجی که یکی از نمایندگان ایران در لیگ قهرمانان آسیا بود، پس از آنکه نتوانست در این مسابقات به موفقیتی دست پیدا کند، حال و روز خوشی هم در لیگ برتر ندارد و جزو تیم های قعرنشین جدول رده بندی است. 

اعضای هیات مدیره باشگاه نساجی با وجود نارضایتی که از سیدمهدی رحمتی به این سرمربی فرصت داده اند همچنان به فعالیتش با نساجی ادامه دهد. 

قرار است یک مربی جدید به کادر فنی تیم فوتبال نساجی اضافه شود که گفته می شود وحید رضایی بازیکن سابق تیم فجرسپاسی و از مربیان جوان فوتبال ایران گزینه اضافه شدن به کادر فنی تیم نساجی است.

",sports,
